,Common Name,Scientific Name,Date Sited,Location Name,Num Sighted,Latitude,Longitude,year
408,Glossy/White-faced Ibis,Plegadis falcinellus/chihi,2019-09-26 12:30,Dixon Waterfowl Refuge at Hennepin & Hopper Lakes,1,41.2132356,-89.3230426,2019
409,Peregrine Falcon,Falco peregrinus,2019-09-26 12:30,Dixon Waterfowl Refuge at Hennepin & Hopper Lakes,1,41.2132356,-89.3230426,2019
410,swallow sp.,Hirundinidae sp.,2019-09-26 12:30,Whalon Lake Forest Preserve,1,41.7159803,-88.0946875,2019
411,Northern Waterthrush,Parkesia noveboracensis,2019-09-26 12:30,"Montrose Point, Lincoln Park, Chicago",1,41.9633833,-87.6344204,2019
412,Connecticut Warbler,Oporornis agilis,2019-09-26 12:04,Morton Arboretum Area 14,1,41.819827,-88.0835625,2019
413,Graylag Goose (Domestic type),Anser anser (Domestic type),2019-09-26 12:01,"Lincoln Park Zoo, Chicago",1,41.9207287,-87.6327196,2019
414,Eastern Whip-poor-will,Antrostomus vociferus,2019-09-26 12:01,"Lincoln Park Zoo, Chicago",1,41.9207287,-87.6327196,2019
415,White-faced Ibis,Plegadis chihi,2019-09-26 12:00,Dixon Waterfowl Refuge at Hennepin & Hopper Lakes,1,41.2132356,-89.3230426,2019
416,Pine Warbler,Setophaga pinus,2019-09-26 11:37,Evergreen Hill Cemetery,1,41.4582062,-87.6419325,2019
417,Mallard (Domestic type),Anas platyrhynchos (Domestic type),2019-09-26 11:35,Moraine Hills SP--McHenry Dam,4,42.3084966,-88.2494274,2019
418,Wood Thrush,Hylocichla mustelina,2019-09-26 11:33,Allerton Park,1,39.9982237,-88.6514393,2019
419,Blackburnian Warbler,Setophaga fusca,2019-09-26 11:33,Allerton Park,1,39.9982237,-88.6514393,2019
420,Prairie Warbler,Setophaga discolor,2019-09-26 10:38,US-IL-Marion-Crab Orchard National Wildlife Refuge - 37.7205x-89.0282,1,37.720543,-89.028239,2019
421,American Pipit,Anthus rubescens,2019-09-26 09:58,Greene Valley Forest Preserve--Scenic Overlook (limited access),1,41.730416,-88.07846,2019
422,Clay-colored Sparrow,Spizella pallida,2019-09-26 09:56,"Montrose Point, Lincoln Park, Chicago",1,41.9633833,-87.6344204,2019
423,Nelson's Sparrow,Ammospiza nelsoni,2019-09-26 09:56,"Montrose Point, Lincoln Park, Chicago",2,41.9633833,-87.6344204,2019
424,falcon sp.,Falco sp.,2019-09-26 09:54,Lakewood Forest Preserve,1,42.2538,-88.1083,2019
425,Olive-sided Flycatcher,Contopus cooperi,2019-09-26 09:33,McDowell Grove Forest Preserve,1,41.793499,-88.1837006,2019
426,Connecticut/MacGillivray's/Mourning Warbler,Oporornis/Geothlypis sp. (Mourning-type),2019-09-26 09:30,Morton Arboretum Area 15,1,41.8177104,-88.0743897,2019
427,Blue-winged Warbler,Vermivora cyanoptera,2019-09-26 08:56,"Elsens Hill, West DuPage Woods Forest Preserve",1,41.8621,-88.1725,2019
428,Red-shouldered/Broad-winged Hawk,Buteo lineatus/platypterus,2019-09-26 08:51,Fort Sheridan Forest Preserve--Hawkwatch,1,42.2227336,-87.8121006,2019
429,Aythya sp.,Aythya sp.,2019-09-26 08:27,Burnham Wildlife Corridor--39th St. to 31st St.,1,41.8300064,-87.6028426,2019
430,Yellow Warbler,Setophaga petechia,2019-09-26 08:27,Burnham Wildlife Corridor--39th St. to 31st St.,1,41.8300064,-87.6028426,2019
431,Northern Bobwhite,Colinus virginianus,2019-09-26 08:26,"10901–10999 Knoles Rd, Petersburg US-IL (39.9203,-89.8141)",1,39.920255,-89.814116,2019
432,Franklin's Gull,Leucophaeus pipixcan,2019-09-26 08:26,"Montrose Dunes, Lincoln Park, Chicago",1,41.9660701,-87.633369,2019
433,Henslow's Sparrow,Centronyx henslowii,2019-09-26 08:20,"10901–10999 Knoles Rd, Petersburg US-IL (39.9196,-89.8146)",1,39.919609,-89.814594,2019
434,American Wigeon,Mareca americana,2019-09-26 08:18,Dixon Waterfowl Refuge at Hennepin & Hopper Lakes,35,41.2132356,-89.3230426,2019
435,Common Gallinule,Gallinula galeata,2019-09-26 08:18,Dixon Waterfowl Refuge at Hennepin & Hopper Lakes,3,41.2132356,-89.3230426,2019
436,Pectoral Sandpiper,Calidris melanotos,2019-09-26 08:18,Dixon Waterfowl Refuge at Hennepin & Hopper Lakes,1,41.2132356,-89.3230426,2019
437,Bobolink,Dolichonyx oryzivorus,2019-09-26 08:15,Greene Valley Forest Preserve--Scenic Overlook (limited access),2,41.730416,-88.07846,2019
438,Warbling Vireo,Vireo gilvus,2019-09-26 08:00,Douglas-Hart Nature Center,1,39.4958945,-88.3096504,2019
439,Trumpeter Swan,Cygnus buccinator,2019-09-26 07:48,"W Hickory Rd, Cuba US-IL (40.5182,-90.1226)",3,40.518221,-90.122632,2019
440,Accipiter sp.,Accipiter sp.,2019-09-26 07:45,"Lincoln Marsh Natural Area, Wheaton",1,41.8733157,-88.1257474,2019
441,vireo sp.,Vireo sp.,2019-09-26 07:40,Fox Hollow Subdivision Park and Pond,1,41.8434941,-88.2054734,2019
442,White-crowned Sparrow,Zonotrichia leucophrys,2019-09-26 07:35,Dixon Waterfowl Refuge--Marquis Oak Ridge Trail,2,41.2418964,-89.3382776,2019
443,Rusty Blackbird,Euphagus carolinus,2019-09-26 07:35,Dixon Waterfowl Refuge--Marquis Oak Ridge Trail,2,41.2418964,-89.3382776,2019
444,Catharus sp.,Catharus sp.,2019-09-26 07:30,McKinley Woods Forest Preserve,1,41.384,-88.2395,2019
445,Black-billed Cuckoo,Coccyzus erythropthalmus,2019-09-26 07:20,"Douglas Park, Chicago",1,41.8633213,-87.6991556,2019
446,Yellow-billed/Black-billed Cuckoo,Coccyzus americanus/erythropthalmus,2019-09-26 07:15,"Montrose Point, Lincoln Park, Chicago",1,41.9633833,-87.6344204,2019
447,Larus sp.,Larus sp.,2019-09-26 07:10,"Jackson Park, Chicago--Wooded Island/Bobolink Meadow area",2,41.7857131,-87.5829649,2019
448,Red-breasted Merganser,Mergus serrator,2019-09-26 07:07,Park No. 566,1,41.7487879,-87.5365198,2019
449,Fox Sparrow,Passerella iliaca,2019-09-26 07:07,Park No. 566,1,41.7487879,-87.5365198,2019
450,Sora,Porzana carolina,2019-09-26 07:00,Heron County Park,4,40.2069029,-87.6450291,2019
451,Wilson's Snipe,Gallinago delicata,2019-09-26 07:00,Robert Ridgeway Grasslands,5,38.908,-88.176,2019
452,American Bittern,Botaurus lentiginosus,2019-09-26 07:00,Robert Ridgeway Grasslands,1,38.908,-88.176,2019
453,Dickcissel,Spiza americana,2019-09-26 07:00,Robert Ridgeway Grasslands,1,38.908,-88.176,2019
454,Pine Siskin,Spinus pinus,2019-09-26 06:55,"Elsens Hill, West DuPage Woods Forest Preserve",1,41.8621,-88.1725,2019
455,Sanderling,Calidris alba,2019-09-26 06:45,"Montrose Point, Lincoln Park, Chicago",1,41.9633833,-87.6344204,2019
456,wren sp.,Troglodytidae sp.,2019-09-26 06:43,"Montrose Point, Lincoln Park, Chicago",2,41.9633833,-87.6344204,2019
457,diurnal raptor sp.,Accipitriformes/Falconiformes sp.,2019-09-26 06:15,Fort Sheridan Forest Preserve--Hawkwatch,2,42.2227336,-87.8121006,2019
458,Eastern Screech-Owl,Megascops asio,2018-09-26 23:00,Heritage Oaks Residential,1,41.9685606,-88.3670014,2018
459,Rock Pigeon,Columba livia,2018-09-26 19:17,Ogilvie Transportation Center/Madison St./Clinton St.,1,41.8818531,-87.6411179,2018
460,Canada Goose,Branta canadensis,2018-09-26 19:15,Grand View,3,38.5865433,-90.0620207,2018
461,Chimney Swift,Chaetura pelagica,2018-09-26 18:50,"St.Charles,IlWest Valley Graphics Building",460,41.9116011,-88.3162251,2018
462,American Robin,Turdus migratorius,2018-09-26 18:46,"2–98 S 4th Ave, St. Charles US-IL (41.9139,-88.3095) Marberry Cleaners",1,41.913863,-88.309488,2018
463,Ruby-throated Hummingbird,Archilochus colubris,2018-09-26 18:35,Crete h,1,41.440024,-87.6312447,2018
464,Mourning Dove,Zenaida macroura,2018-09-26 18:32,Oak Park 1000 Block S Elmwood,4,41.8705675,-87.7854449,2018
465,Northern Cardinal,Cardinalis cardinalis,2018-09-26 18:32,Oak Park 1000 Block S Elmwood,2,41.8705675,-87.7854449,2018
466,Great Blue Heron,Ardea herodias,2018-09-26 18:25,"801–899 S Birch St, Urbana US-IL (40.1060,-88.2117)",1,40.105975,-88.211693,2018
467,Hairy Woodpecker,Dryobates villosus,2018-09-26 18:25,"801–899 S Birch St, Urbana US-IL (40.1060,-88.2117)",1,40.105975,-88.211693,2018
468,White-breasted Nuthatch,Sitta carolinensis,2018-09-26 18:25,"801–899 S Birch St, Urbana US-IL (40.1060,-88.2117)",1,40.105975,-88.211693,2018
469,Gray Catbird,Dumetella carolinensis,2018-09-26 18:25,"801–899 S Birch St, Urbana US-IL (40.1060,-88.2117)",1,40.105975,-88.211693,2018
470,American Goldfinch,Spinus tristis,2018-09-26 18:25,"801–899 S Birch St, Urbana US-IL (40.1060,-88.2117)",4,40.105975,-88.211693,2018
471,Cooper's Hawk,Accipiter cooperii,2018-09-26 18:20,"W. Galena Blvd. Aurora, Il",1,41.761837,-88.3360219,2018
472,Red-bellied Woodpecker,Melanerpes carolinus,2018-09-26 18:20,"W. Galena Blvd. Aurora, Il",1,41.761837,-88.3360219,2018
473,Blue Jay,Cyanocitta cristata,2018-09-26 18:20,"W. Galena Blvd. Aurora, Il",1,41.761837,-88.3360219,2018
474,American Crow,Corvus brachyrhynchos,2018-09-26 18:20,"W. Galena Blvd. Aurora, Il",2,41.761837,-88.3360219,2018
475,Black-capped Chickadee,Poecile atricapillus,2018-09-26 18:17,Gilberts,3,42.10333,-88.37288,2018
476,Red-breasted Nuthatch,Sitta canadensis,2018-09-26 18:17,Gilberts,1,42.10333,-88.37288,2018
477,Eastern Wood-Pewee,Contopus virens,2018-09-26 18:15,"IL, House, Kankakee",1,41.1055944,-87.8437271,2018
478,House Wren,Troglodytes aedon,2018-09-26 18:15,"IL, House, Kankakee",1,41.1055944,-87.8437271,2018
479,Carolina Wren,Thryothorus ludovicianus,2018-09-26 18:15,"IL, House, Kankakee",1,41.1055944,-87.8437271,2018
480,Swainson's Thrush,Catharus ustulatus,2018-09-26 18:15,"IL, House, Kankakee",1,41.1055944,-87.8437271,2018
481,Wood Duck,Aix sponsa,2018-09-26 18:07,Schroeder Nature Sanctuary,3,40.381873,-88.95301,2018
482,Mallard,Anas platyrhynchos,2018-09-26 18:07,Schroeder Nature Sanctuary,12,40.381873,-88.95301,2018
483,Ring-necked Pheasant,Phasianus colchicus,2018-09-26 18:07,Schroeder Nature Sanctuary,1,40.381873,-88.95301,2018
484,Downy Woodpecker,Dryobates pubescens,2018-09-26 18:07,Schroeder Nature Sanctuary,1,40.381873,-88.95301,2018
485,Eastern Phoebe,Sayornis phoebe,2018-09-26 18:07,Schroeder Nature Sanctuary,1,40.381873,-88.95301,2018
486,Marsh Wren,Cistothorus palustris,2018-09-26 18:07,Schroeder Nature Sanctuary,3,40.381873,-88.95301,2018
487,Eastern Bluebird,Sialia sialis,2018-09-26 18:07,Schroeder Nature Sanctuary,2,40.381873,-88.95301,2018
488,Savannah Sparrow,Passerculus sandwichensis,2018-09-26 18:07,Schroeder Nature Sanctuary,1,40.381873,-88.95301,2018
489,Song Sparrow,Melospiza melodia,2018-09-26 18:07,Schroeder Nature Sanctuary,1,40.381873,-88.95301,2018
490,Swamp Sparrow,Melospiza georgiana,2018-09-26 18:07,Schroeder Nature Sanctuary,1,40.381873,-88.95301,2018
491,Eastern Meadowlark,Sturnella magna,2018-09-26 18:07,Schroeder Nature Sanctuary,3,40.381873,-88.95301,2018
492,Red-winged Blackbird,Agelaius phoeniceus,2018-09-26 18:07,Schroeder Nature Sanctuary,200,40.381873,-88.95301,2018
493,Pied-billed Grebe,Podilymbus podiceps,2018-09-26 18:06,Lake Charleston,5,39.46639,-88.146883,2018
494,Bonaparte's Gull,Chroicocephalus philadelphia,2018-09-26 18:06,Lake Charleston,1,39.46639,-88.146883,2018
495,Ring-billed Gull,Larus delawarensis,2018-09-26 18:06,Lake Charleston,10,39.46639,-88.146883,2018
496,Double-crested Cormorant,Phalacrocorax auritus,2018-09-26 18:06,"Washington Park, Chicago",1,41.7916,-87.6115,2018
497,Great Egret,Ardea alba,2018-09-26 18:06,"Washington Park, Chicago",2,41.7916,-87.6115,2018
498,Black-crowned Night-Heron,Nycticorax nycticorax,2018-09-26 18:06,"Washington Park, Chicago",5,41.7916,-87.6115,2018
499,Belted Kingfisher,Megaceryle alcyon,2018-09-26 18:06,Lake Charleston,1,39.46639,-88.146883,2018
500,Northern Flicker,Colaptes auratus,2018-09-26 18:06,"Washington Park, Chicago",1,41.7916,-87.6115,2018
501,Palm Warbler,Setophaga palmarum,2018-09-26 18:06,"Washington Park, Chicago",1,41.7916,-87.6115,2018
502,Yellow-rumped Warbler,Setophaga coronata,2018-09-26 18:06,Lake Charleston,1,39.46639,-88.146883,2018
503,Wilson's Warbler,Cardellina pusilla,2018-09-26 18:06,Lake Charleston,1,39.46639,-88.146883,2018
504,Northern Shoveler,Spatula clypeata,2018-09-26 18:00,Wood Dale Reservoir,4,41.9726752,-87.9885417,2018
505,American Wigeon,Mareca americana,2018-09-26 18:00,Wood Dale Reservoir,1,41.9726752,-87.9885417,2018
506,Sandhill Crane,Antigone canadensis,2018-09-26 18:00,Pfizer parking lot,1,42.2466756,-87.894702,2018
507,Killdeer,Charadrius vociferus,2018-09-26 18:00,Pfizer parking lot,1,42.2466756,-87.894702,2018
508,Solitary Sandpiper,Tringa solitaria,2018-09-26 18:00,Wood Dale Reservoir,3,41.9726752,-87.9885417,2018
509,Great Horned Owl,Bubo virginianus,2018-09-26 18:00,Herrick Lake Forest Preserve,1,41.8166,-88.1372,2018
510,Cedar Waxwing,Bombycilla cedrorum,2018-09-26 18:00,Pfizer parking lot,1,42.2466756,-87.894702,2018
511,House Finch,Haemorhous mexicanus,2018-09-26 18:00,Herrick Lake Forest Preserve,2,41.8166,-88.1372,2018
512,White-throated Sparrow,Zonotrichia albicollis,2018-09-26 18:00,Herrick Lake Forest Preserve,2,41.8166,-88.1372,2018
513,Tennessee Warbler,Leiothlypis peregrina,2018-09-26 18:00,Herrick Lake Forest Preserve,2,41.8166,-88.1372,2018
514,American Redstart,Setophaga ruticilla,2018-09-26 18:00,Herrick Lake Forest Preserve,3,41.8166,-88.1372,2018
515,Cape May Warbler,Setophaga tigrina,2018-09-26 18:00,Pfizer parking lot,1,42.2466756,-87.894702,2018
516,Northern Parula,Setophaga americana,2018-09-26 18:00,Pfizer parking lot,1,42.2466756,-87.894702,2018
517,Chestnut-sided Warbler,Setophaga pensylvanica,2018-09-26 18:00,Pfizer parking lot,3,42.2466756,-87.894702,2018
518,Pine Warbler,Setophaga pinus,2018-09-26 18:00,Pfizer parking lot,1,42.2466756,-87.894702,2018
519,Black-throated Green Warbler,Setophaga virens,2018-09-26 18:00,Pfizer parking lot,2,42.2466756,-87.894702,2018
520,warbler sp. (Parulidae sp.),Parulidae sp.,2018-09-26 18:00,Wood Dale Reservoir,10,41.9726752,-87.9885417,2018
521,Northern Rough-winged Swallow,Stelgidopteryx serripennis,2018-09-26 17:56,Mirador Subdivision Ponds,56,41.8176566,-88.3794308,2018
522,Barn Swallow,Hirundo rustica,2018-09-26 17:56,Mirador Subdivision Ponds,5,41.8176566,-88.3794308,2018
523,Cliff Swallow,Petrochelidon pyrrhonota,2018-09-26 17:56,Mirador Subdivision Ponds,1,41.8176566,-88.3794308,2018
524,European Starling,Sturnus vulgaris,2018-09-26 17:56,Governors State University Campus,2,41.4491922,-87.7111959,2018
525,Lincoln's Sparrow,Melospiza lincolnii,2018-09-26 17:56,Mirador Subdivision Ponds,1,41.8176566,-88.3794308,2018
526,Herring Gull,Larus argentatus,2018-09-26 17:51,"Lighthouse Beach, Evanston",3,42.0647625,-87.6755333,2018
527,Least Flycatcher,Empidonax minimus,2018-09-26 17:51,"Lighthouse Beach, Evanston",1,42.0647625,-87.6755333,2018
528,Sedge Wren,Cistothorus platensis,2018-09-26 17:51,"Lighthouse Beach, Evanston",3,42.0647625,-87.6755333,2018
529,Ovenbird,Seiurus aurocapilla,2018-09-26 17:51,"Lighthouse Beach, Evanston",1,42.0647625,-87.6755333,2018
530,Common Yellowthroat,Geothlypis trichas,2018-09-26 17:51,"Lighthouse Beach, Evanston",1,42.0647625,-87.6755333,2018
531,Magnolia Warbler,Setophaga magnolia,2018-09-26 17:51,"Lighthouse Beach, Evanston",1,42.0647625,-87.6755333,2018
532,duck sp.,Anatinae sp.,2018-09-26 17:49,"Moorman Swine Research Unit, Champaign",18,40.0891621,-88.236817,2018
533,Wilson's Snipe,Gallinago delicata,2018-09-26 17:44,Kendall County,1,41.5190969,-88.4832859,2018
534,Northern Harrier,Circus hudsonius,2018-09-26 17:44,Kendall County,2,41.5190969,-88.4832859,2018
535,Yellow-bellied Sapsucker,Sphyrapicus varius,2018-09-26 17:40,CSVSO-Evanston,1,42.0295835,-87.6960602,2018
536,House Sparrow,Passer domesticus,2018-09-26 17:40,CSVSO-Evanston,3,42.0295835,-87.6960602,2018
537,Brown-headed Cowbird,Molothrus ater,2018-09-26 17:40,Sibley Grove,20,40.5793787,-88.3680053,2018
538,Rose-breasted Grosbeak,Pheucticus ludovicianus,2018-09-26 17:40,Sibley Grove,1,40.5793787,-88.3680053,2018
539,Turkey Vulture,Cathartes aura,2018-09-26 17:30,"Rock River Dam, Dixon",1,41.8463997,-89.4827306,2018
540,Olive-sided Flycatcher,Contopus cooperi,2018-09-26 17:30,Kickapoo State Park,2,40.1369885,-87.7456279,2018
541,Field Sparrow,Spizella pusilla,2018-09-26 17:30,Kickapoo State Park,2,40.1369885,-87.7456279,2018
542,blackbird sp.,Icteridae sp.,2018-09-26 17:30,Kickapoo State Park,1000,40.1369885,-87.7456279,2018
543,Eastern Towhee,Pipilo erythrophthalmus,2018-09-26 17:28,Greene Valley Forest Preserve,1,41.7385,-88.0777,2018
544,Common Grackle,Quiscalus quiscula,2018-09-26 17:28,Greene Valley Forest Preserve,146,41.7385,-88.0777,2018
545,Wood Thrush,Hylocichla mustelina,2018-09-26 17:26,"Heritage Park, Champaign",1,40.1246368,-88.2840438,2018
546,Red-eyed Vireo,Vireo olivaceus,2018-09-26 17:25,Skokie Lagoons Forest Preserve--Willow Rd.,1,42.1022139,-87.7636799,2018
547,Ruby-crowned Kinglet,Regulus calendula,2018-09-26 17:25,Skokie Lagoons Forest Preserve--Willow Rd.,1,42.1022139,-87.7636799,2018
548,Winter Wren,Troglodytes hiemalis,2018-09-26 17:25,Skokie Lagoons Forest Preserve--Willow Rd.,2,42.1022139,-87.7636799,2018
549,thrush sp.,Turdidae sp.,2018-09-26 17:25,Skokie Lagoons Forest Preserve--Willow Rd.,2,42.1022139,-87.7636799,2018
550,Orange-crowned Warbler,Leiothlypis celata,2018-09-26 17:25,Skokie Lagoons Forest Preserve--Willow Rd.,1,42.1022139,-87.7636799,2018
551,Broad-winged Hawk,Buteo platypterus,2018-09-26 17:15,1312 E Washington St,2,40.4803569,-88.9699244,2018
552,Red-tailed Hawk,Buteo jamaicensis,2018-09-26 17:00,Travis and Sara DeNeal home,2,37.6364028,-88.4800125,2018
553,Carolina Chickadee,Poecile carolinensis,2018-09-26 17:00,Travis and Sara DeNeal home,1,37.6364028,-88.4800125,2018
554,Tufted Titmouse,Baeolophus bicolor,2018-09-26 17:00,Travis and Sara DeNeal home,1,37.6364028,-88.4800125,2018
555,Blue-winged Teal,Spatula discors,2018-09-26 16:55,Carbondale Reservoir,7,37.693943,-89.2273621,2018
556,Green-winged Teal,Anas crecca,2018-09-26 16:55,Carbondale Reservoir,2,37.693943,-89.2273621,2018
557,Little Blue Heron,Egretta caerulea,2018-09-26 16:55,Carbondale Reservoir,1,37.693943,-89.2273621,2018
558,Green Heron,Butorides virescens,2018-09-26 16:55,Carbondale Reservoir,2,37.693943,-89.2273621,2018
559,Black Vulture,Coragyps atratus,2018-09-26 16:55,Carbondale Reservoir,2,37.693943,-89.2273621,2018
560,White-eyed Vireo,Vireo griseus,2018-09-26 16:55,Carbondale Reservoir,1,37.693943,-89.2273621,2018
561,Yellow-throated Vireo,Vireo flavifrons,2018-09-26 16:55,Carbondale Reservoir,1,37.693943,-89.2273621,2018
562,Fish Crow,Corvus ossifragus,2018-09-26 16:55,Carbondale Reservoir,2,37.693943,-89.2273621,2018
563,Brown Thrasher,Toxostoma rufum,2018-09-26 16:55,Carbondale Reservoir,1,37.693943,-89.2273621,2018
564,Northern Mockingbird,Mimus polyglottos,2018-09-26 16:55,Carbondale Reservoir,5,37.693943,-89.2273621,2018
565,Chipping Sparrow,Spizella passerina,2018-09-26 16:55,Carbondale Reservoir,3,37.693943,-89.2273621,2018
566,Nashville Warbler,Leiothlypis ruficapilla,2018-09-26 16:55,Carbondale Reservoir,1,37.693943,-89.2273621,2018
567,Common Nighthawk,Chordeiles minor,2018-09-26 16:50,Silver Lake Park,1,38.7649857,-89.6931633,2018
568,Yellow-bellied Flycatcher,Empidonax flaviventris,2018-09-26 16:50,Burnham Park--Promontory Point,1,41.7960139,-87.5765064,2018
569,flycatcher sp. (Tyrannidae sp.),Tyrannidae sp.,2018-09-26 16:50,Silver Lake Park,2,38.7649857,-89.6931633,2018
570,Carolina/Black-capped Chickadee,Poecile carolinensis/atricapillus,2018-09-26 16:50,Silver Lake Park,4,38.7649857,-89.6931633,2018
571,Black-and-white Warbler,Mniotilta varia,2018-09-26 16:50,Silver Lake Park,1,38.7649857,-89.6931633,2018
572,Brown Creeper,Certhia americana,2018-09-26 16:43,"Elsens Hill, West DuPage Woods Forest Preserve",1,41.8621,-88.1725,2018
573,Gray-cheeked Thrush,Catharus minimus,2018-09-26 16:35,Half Day Forest Preserve,3,42.2116,-87.9289,2018
574,Bay-breasted Warbler,Setophaga castanea,2018-09-26 16:35,Half Day Forest Preserve,3,42.2116,-87.9289,2018
575,Blackburnian Warbler,Setophaga fusca,2018-09-26 16:35,Half Day Forest Preserve,1,42.2116,-87.9289,2018
576,Blackpoll Warbler,Setophaga striata,2018-09-26 16:35,Half Day Forest Preserve,1,42.2116,-87.9289,2018
577,Lesser Yellowlegs,Tringa flavipes,2018-09-26 16:33,Riverplex Sandbar,1,40.6896649,-89.5752561,2018
578,Merlin,Falco columbarius,2018-09-26 16:30,"Elsens Hill, West DuPage Woods Forest Preserve",1,41.8621,-88.1725,2018
579,Ruddy Duck,Oxyura jamaicensis,2018-09-26 16:20,Lake Charleston,6,39.46639,-88.146883,2018
580,Wild Turkey,Meleagris gallopavo,2018-09-26 16:20,Lake Charleston,1,39.46639,-88.146883,2018
581,Osprey,Pandion haliaetus,2018-09-26 16:20,Lake Charleston,1,39.46639,-88.146883,2018
582,Bald Eagle,Haliaeetus leucocephalus,2018-09-26 16:20,Lake Charleston,1,39.46639,-88.146883,2018
583,Pileated Woodpecker,Dryocopus pileatus,2018-09-26 16:20,Lake Charleston,1,39.46639,-88.146883,2018
584,Empidonax sp.,Empidonax sp.,2018-09-26 16:20,Lake Charleston,1,39.46639,-88.146883,2018
585,Philadelphia Vireo,Vireo philadelphicus,2018-09-26 16:20,Lake Charleston,1,39.46639,-88.146883,2018
586,Yellow Warbler,Setophaga petechia,2018-09-26 16:20,Lake Charleston,1,39.46639,-88.146883,2018
587,Least Sandpiper,Calidris minutilla,2018-09-26 16:13,Nelson Lake Marsh Nature Preserve/Dick Young Forest Preserve,5,41.8346056,-88.3738518,2018
588,White-rumped Sandpiper,Calidris fuscicollis,2018-09-26 16:13,Nelson Lake Marsh Nature Preserve/Dick Young Forest Preserve,1,41.8346056,-88.3738518,2018
589,Peregrine Falcon,Falco peregrinus,2018-09-26 16:13,Nelson Lake Marsh Nature Preserve/Dick Young Forest Preserve,1,41.8346056,-88.3738518,2018
590,Accipiter sp.,Accipiter sp.,2018-09-26 16:10,Blackwell Forest Preserve--Silver Lake area,2,41.8383626,-88.1728363,2018
591,Greater Yellowlegs,Tringa melanoleuca,2018-09-26 16:07,Hidden Lake Forest Preserve,1,41.8263833,-88.0535,2018
592,swallow sp.,Hirundinidae sp.,2018-09-26 16:07,Hidden Lake Forest Preserve,1,41.8263833,-88.0535,2018
593,Red-headed Woodpecker,Melanerpes erythrocephalus,2018-09-26 16:01,"Lippold Park, Batavia",1,41.82861,-88.3137274,2018
594,Indigo Bunting,Passerina cyanea,2018-09-26 16:00,No Name Park,1,38.9439859,-90.1631452,2018
595,American White Pelican,Pelecanus erythrorhynchos,2018-09-26 15:58,"Schweibert Park, Rock Island",22,41.5130121,-90.5750549,2018
596,Downy/Hairy Woodpecker,Dryobates pubescens/villosus,2018-09-26 15:45,"The Grove, Glenview",1,42.0824,-87.8584,2018
597,American Coot,Fulica americana,2018-09-26 15:34,Whalon Lake Forest Preserve,5,41.7159803,-88.0946875,2018
598,Tree Swallow,Tachycineta bicolor,2018-09-26 15:30,Rock Cut State Park,18,42.3533302,-88.9863825,2018
599,American Kestrel,Falco sparverius,2018-09-26 15:27,Burnham Prairie Nature Preserve,1,41.6401425,-87.5521946,2018
600,gull sp.,Larinae sp.,2018-09-26 14:22,Greene Valley Forest Preserve,2,41.7385,-88.0777,2018
601,Sharp-shinned Hawk,Accipiter striatus,2018-09-26 14:10,Illinois Beach SP--Hawkwatch,6,42.4665634,-87.8055775,2018
602,Red-shouldered Hawk,Buteo lineatus,2018-09-26 14:10,Leclaire Lake Park,1,38.79887,-89.948659,2018
603,passerine sp.,Passeriformes sp.,2018-09-26 14:00,Park Ridge,1,41.9917775,-87.8271961,2018
604,Mute Swan,Cygnus olor,2018-09-26 13:55,Horseshoe Lake State Park,1,38.7039503,-90.0724398,2018
605,Snowy Egret,Egretta thula,2018-09-26 13:55,Horseshoe Lake State Park,2,38.7039503,-90.0724398,2018
606,Yellow-billed Cuckoo,Coccyzus americanus,2018-09-26 13:39,Kickapoo Creek County Park,1,40.1732401,-89.3758105,2018
607,Summer Tanager,Piranga rubra,2018-09-26 13:39,Kickapoo Creek County Park,1,40.1732401,-89.3758105,2018
608,Golden-crowned Kinglet,Regulus satrapa,2018-09-26 13:26,Aurora West Forest Preserve,2,41.7827,-88.3949,2018
609,Scarlet Tanager,Piranga olivacea,2018-09-26 12:58,"Lincoln Park, Chicago--Caldwell Lilypool",1,41.9247517,-87.6338089,2018
610,Snow Goose,Anser caerulescens,2018-09-26 12:30,"1263 lakeview drive, Romeoville, il",1,41.6631648,-88.1188047,2018
611,Blue-headed Vireo,Vireo solitarius,2018-09-26 12:30,Galesburg,1,40.94784,-90.37123,2018
612,Dark-eyed Junco,Junco hyemalis,2018-09-26 12:30,Galesburg,1,40.94784,-90.37123,2018
613,Clay-colored Sparrow,Spizella pallida,2018-09-26 12:13,"Lincoln Park, Chicago--South Lagoon",1,41.9240253,-87.6315665,2018
614,Cackling Goose,Branta hutchinsii,2018-09-26 12:00,Exel Freight Pond,4,41.7815429,-88.3732724,2018
615,Golden-winged Warbler,Vermivora chrysoptera,2018-09-26 11:38,Sannauk Forest Preserve,1,41.6375,-88.6545,2018
616,Pine Siskin,Spinus pinus,2018-09-26 11:30,Fort Sheridan Forest Preserve--Hawkwatch,1,42.2227336,-87.8121006,2018
617,sparrow sp.,Passerellidae sp. (sparrow sp.),2018-09-26 10:41,"James O. Breen Community Park, St. Charles",1,41.9075087,-88.3618623,2018
618,Sharp-shinned/Cooper's Hawk,Accipiter striatus/cooperii,2018-09-26 10:32,Fort Sheridan Forest Preserve--Hawkwatch,1,42.2227336,-87.8121006,2018
