,Common Name,Scientific Name,Date Sited,Location Name,Num Sighted,Latitude,Longitude,year
1411,Tree Swallow,Tachycineta bicolor,2005-09-26,Kiptopeke SP--Hawk Platform,40,37.1682471,-75.98334,2005
1412,Red-breasted Nuthatch,Sitta canadensis,2005-09-26,Kiptopeke SP--Hawk Platform,2,37.1682471,-75.98334,2005
1413,White-breasted Nuthatch,Sitta carolinensis,2005-09-26,Syon Abbey,4,37.02004,-80.105835,2005
1414,Eastern Bluebird,Sialia sialis,2005-09-26,Syon Abbey,1,37.02004,-80.105835,2005
1415,Chipping Sparrow,Spizella passerina,2005-09-26,Kiptopeke SP--Hawk Platform,2,37.1682471,-75.98334,2005
1416,Tennessee Warbler,Leiothlypis peregrina,2005-09-26,Syon Abbey,14,37.02004,-80.105835,2005
1417,Cape May Warbler,Setophaga tigrina,2005-09-26,Kiptopeke SP--Hawk Platform,1,37.1682471,-75.98334,2005
1418,Blackburnian Warbler,Setophaga fusca,2005-09-26,Syon Abbey,1,37.02004,-80.105835,2005
1419,Blackpoll Warbler,Setophaga striata,2005-09-26,Syon Abbey,1,37.02004,-80.105835,2005
1420,Summer Tanager,Piranga rubra,2005-09-26,Kiptopeke SP--Hawk Platform,2,37.1682471,-75.98334,2005
1421,Scarlet Tanager,Piranga olivacea,2005-09-26,Syon Abbey,1,37.02004,-80.105835,2005
1422,Indigo Bunting,Passerina cyanea,2005-09-26,Syon Abbey,1,37.02004,-80.105835,2005
1423,Mourning Dove,Zenaida macroura,2000-09-26 19:00,Virginia St,2,38.8408956,-77.2946548,2000
1424,Red-bellied Woodpecker,Melanerpes carolinus,2000-09-26 19:00,Virginia St,2,38.8408956,-77.2946548,2000
1425,Downy Woodpecker,Dryobates pubescens,2000-09-26 19:00,Virginia St,1,38.8408956,-77.2946548,2000
1426,Blue Jay,Cyanocitta cristata,2000-09-26 19:00,Virginia St,3,38.8408956,-77.2946548,2000
1427,American Crow,Corvus brachyrhynchos,2000-09-26 19:00,Virginia St,5,38.8408956,-77.2946548,2000
1428,Carolina Chickadee,Poecile carolinensis,2000-09-26 19:00,Virginia St,3,38.8408956,-77.2946548,2000
1429,Tufted Titmouse,Baeolophus bicolor,2000-09-26 19:00,Virginia St,2,38.8408956,-77.2946548,2000
1430,White-breasted Nuthatch,Sitta carolinensis,2000-09-26 19:00,Virginia St,1,38.8408956,-77.2946548,2000
1431,House Wren,Troglodytes aedon,2000-09-26 19:00,Virginia St,1,38.8408956,-77.2946548,2000
1432,Carolina Wren,Thryothorus ludovicianus,2000-09-26 19:00,Virginia St,3,38.8408956,-77.2946548,2000
1433,Gray Catbird,Dumetella carolinensis,2000-09-26 19:00,Virginia St,4,38.8408956,-77.2946548,2000
1434,Northern Mockingbird,Mimus polyglottos,2000-09-26 19:00,Virginia St,1,38.8408956,-77.2946548,2000
1435,Wood Thrush,Hylocichla mustelina,2000-09-26 19:00,Virginia St,1,38.8408956,-77.2946548,2000
1436,House Sparrow,Passer domesticus,2000-09-26 19:00,Virginia St,1,38.8408956,-77.2946548,2000
1437,House Finch,Haemorhous mexicanus,2000-09-26 19:00,Virginia St,13,38.8408956,-77.2946548,2000
1438,American Goldfinch,Spinus tristis,2000-09-26 19:00,Virginia St,4,38.8408956,-77.2946548,2000
1439,Eastern Towhee,Pipilo erythrophthalmus,2000-09-26 19:00,Virginia St,2,38.8408956,-77.2946548,2000
1440,Hooded Warbler,Setophaga citrina,2000-09-26 19:00,Virginia St,1,38.8408956,-77.2946548,2000
1441,Magnolia Warbler,Setophaga magnolia,2000-09-26 19:00,Virginia St,1,38.8408956,-77.2946548,2000
1442,Northern Cardinal,Cardinalis cardinalis,2000-09-26 19:00,Virginia St,14,38.8408956,-77.2946548,2000
1443,Ruby-throated Hummingbird,Archilochus colubris,2000-09-26 17:00,"1 Home (37.224, -80.069)",2,37.2238282,-80.0693064,2000
1444,Pileated Woodpecker,Dryocopus pileatus,2000-09-26 17:00,"1 Home (37.224, -80.069)",1,37.2238282,-80.0693064,2000
1445,Northern Flicker,Colaptes auratus,2000-09-26 17:00,"1 Home (37.224, -80.069)",1,37.2238282,-80.0693064,2000
1446,Great Crested Flycatcher,Myiarchus crinitus,2000-09-26 17:00,"1 Home (37.224, -80.069)",1,37.2238282,-80.0693064,2000
1447,Tennessee Warbler,Leiothlypis peregrina,2000-09-26 17:00,"1 Home (37.224, -80.069)",1,37.2238282,-80.0693064,2000
1448,American Redstart,Setophaga ruticilla,2000-09-26 17:00,"1 Home (37.224, -80.069)",1,37.2238282,-80.0693064,2000
1449,Cape May Warbler,Setophaga tigrina,2000-09-26 17:00,"1 Home (37.224, -80.069)",1,37.2238282,-80.0693064,2000
1450,Yellow-rumped Warbler,Setophaga coronata,2000-09-26 17:00,"1 Home (37.224, -80.069)",2,37.2238282,-80.0693064,2000
1451,Black-throated Green Warbler,Setophaga virens,2000-09-26 17:00,"1 Home (37.224, -80.069)",1,37.2238282,-80.0693064,2000
1452,Hairy Woodpecker,Dryobates villosus,2000-09-26 08:45,Virginia St,1,38.8408956,-77.2946548,2000
1453,Veery,Catharus fuscescens,2000-09-26 08:45,Virginia St,1,38.8408956,-77.2946548,2000
1454,Black-and-white Warbler,Mniotilta varia,2000-09-26 08:45,Virginia St,1,38.8408956,-77.2946548,2000
1455,Gadwall,Mareca strepera,2000-09-26,Dyke Marsh Wildlife Preserve,1,38.7695,-77.0494,2000
1456,Pied-billed Grebe,Podilymbus podiceps,2000-09-26,Dyke Marsh Wildlife Preserve,24,38.7695,-77.0494,2000
1457,Chimney Swift,Chaetura pelagica,2000-09-26,Dyke Marsh Wildlife Preserve,20,38.7695,-77.0494,2000
1458,Tree Swallow,Tachycineta bicolor,2000-09-26,Dyke Marsh Wildlife Preserve,75,38.7695,-77.0494,2000
